,comment
374,Sem arrependimento ótimo celular e custo benefício.
375,Eu achei bom e moderno com 5g.
376,Muito bom.
377,"O produto é muito bom, ficou devendo na parte de acessórios, porque nen o fone de ouvido veio, pelo que eu paguei deveria ter vindo."
378,"Produto custo benefício excelente,boas fotos e velocidade boa!!boa compra!."
379,"Superou as expectativas, isso que já era alta!."
380,Aparelho muito bom pena que ñ vem fone de ouvido e as proteções do aparelho.
381,"Na faixa até r$1. 700,00 é a melhor opção em samsung."
382,"Recomendo, comprei o aparelho para minha mãe, ela esta super feliz e atendendo as suas necessidades."
383,Excelente produto estou muito satisfeito pela aquisição do produto.
384,Aparelho muito bom gostei muito recomendo.
385,Sinto falta da saída de fone de ouvido tradicional. O resto faz jus ao custo. Tinha um s9 e ainda estou me acostumando com a tela horizontal mais esticada. A bateria é ótima. Dura 2 dias mesmo.
386,Muito bom comprei para meu tio que trabalha em serviços com terra e água e sim cumpri o que prometi resistência a água e terra.
387,Muito bom.
388,Produto muito bom estou satisfeito pela compra.
389,Otima compra.
390,N gostei da falta de entrada para fone de ouvindo se soubece n tinha comprado pq use muito fone pra gps ponto fraco do aparelho. Foram muito mal.
391,Celular muito bom na categoria custo/benefício.
392,Bom custo benefício.
393,"Eu gostei muito,eu pesquisei e comprei achei maravilhoso,eu super recomendo."
394,Produto de axcelente qualidade em todos aspectos.
395,"Ótima compra, totalmente original."
396,Muito bom.
397,"Vcs deveria dar atenção quando alguém quer mudar de uma marca e ir para a samsung, isso sim que é dar atenção ao imigrante pra samsung."
398,"Smartphone leve, rápido, porém não tem entrada para fone de fio. P10. Só funcion com fone bluetooth."
399,Celular top.
400,Ótimo celular.
401,"Acabei de receber o produto aparentemente ótimo, porém sem carregador de parede e fone de ouvido."
402,Ótima qualidade.
403,Muito bom mais a câmera deixa a desejar.
404,Produto muito bom!.
405,"Me surpreendeu, excelente smartphone, um celular intermediário de excelente qualidade, 5g resistente a água e a poeira, para minha necessidade atendeu todas minhas expectativas, recomendo a todos, lê. Vrado que não uso para jogos."
406,"Ainda testando ele, mas até o momento está atendendo as expectativas. Muito bom o celular."
407,Conforme esperava.
408,"Esperei uma promoção para comprar, só uso essa marca samsung. Sou fã e recomendo cada vez melhor. Iphone só nome e caro demais. Se o samsung faz tantas coisas legais."
409,O melhor dos que já comprei da samsung.
410,Perfeito! recomendo com certeza!!!.
411,"Não sei se fui azarado, mas o meu é uma porcaria, abri sozinho no bolso, a bateria não dura o dia inteiro nem com pouco uso. Meu a21s era muito melhor."
412,Aparelho muito bom atendeu as necessidades.
413,Muito bom ateo momento.
414,Otimo.
415,Realmente o que esperava que fosse!.
416,Ótimo produto não deixa a desejar.
417,Difícil não pegar wi-fi em qualquer lugar nada de diferente dos outros celular.
418,"O celular e um ótimo aparelho pelo custo benefício. Ele é rápido em suas funções, câmeras boas pelo valor investido e resolução da tela ótima."
419,Ótimo custo benefício. Atendeu minhas expectativas.
420,Gostei demais do produto.
421,É muito bom.
422,"O aparelho é bom, satisfaz minhas necessidades."
423,Sensacional superou todas as minhas espectativas.
424,Excelente.
425,Top de apqrelho pra uso dia a dia.
426,Excelente produto.
427,"Ótimo celular, bom custo beneficio."
428,"Comprei para minha esposa, ela está gostando muito do aparelho."
429,Produto muito cumpre com o prometido.
430,"Celular muito bom, câmera ótima, só a bateria que não dura muito. Fora isso, excelente celular."
431,Muito bom.
432,Excelente produto compraria de novo amei excelente produto amei.
433,Fiz uma boa compra o aparelho é muito bom.
434,"Ele é bom so a bateria que parece que já vem viciada dura nada,nem um dia direito."
435,Excelente muito bom gostei.
436,"Achei lindo e um ótimo aparelho, podem comprar que vai gostar muito."
437,"Aparelho atendeu minhas expectativas, em preço, qualidade, formato."
438,"Celular muito bom, bons recursos, ótima bateria e câmera, vale a pena!!!."
439,"O celular era p minha sogra, ela amou o aparelho."
440,Esse celular e excelente.
441,"Fazem duas semanas que adquiri o galaxy a33, e estou gostando muito."
442,Amei. Muito bom.
443,Produto bom.
444,Pode comprar sem medo 100% garantido.
445,"Precisa ter bateria mais forte, tela melimetros maior,o resto bom ,rápido desempenho,pena o sensor biométrico,teria que ser atrás."
446,Otimo produto e melhorado o do a30 anterior que tinha.
447,"Top de mais super qualidade, nunca gostei da samsung mais esse modelo me transformou."
448,"Muito boa qualidade, atende bem as minha necessidades."
449,O aparelho e ecelente maravilhoso.
450,Maravilhoso! sem palavras. Indico.
451,Esperava um aparelho mai rápido e melhor.
452,"Excelente smartphone, superou a todas as minhas expectativas; telefone fora curva o galaxy a33! super recomendo. Pessoal podem comprar; porque vale o preço cobrado. Smartphone sensacional!."
453,O celular é muito bom. Gosto muito dos celulares da samsung.
454,E ótimo.
455,"Produto de primeira, indico a quem tiver iteresse."
456,Esperava mais pelo produto.
457,Simplismente ameiiiii.
458,Excelente custo beneficio. Ótimo celular por um valor relativamente baixo.
459,"Qualidade deste smartfone realmente atendeu minhas perspectivas, estou satisfeito, só faltou o fone de ouvido."
460,Único defeito é que não existe opção para fone com fio.
461,"Superou as expectativas, gostei 👍."
462,"Ótimo produto, atendeu as expectativas!."
463,Tudo perfeito.
464,Excelente custo benefício.
465,Atendeu as expectativas.
466,Ótimo recomendo a todos.
467,É muito bom o galaxy.
468,Ótimo aparelho mt bom mesmo super recomendo.
469,Muito bom. Superou minhas expectativas.
470,"Cumpre tudo o que promete, e não deixa na mão."
471,"Excelente custo benefício, atendeu muito bem as minhas necessidades."
472,Celular ótimo atendeu minhas expectativas.
473,Ótimo aparelho! tem ótimo desempenho e features.
474,Um produto muito bom.
475,"Gostei muito do aparelho, bem acabado, processador rápido, recomendo!!!."
476,Comprei de presente para meu pai ele está gostando muito.
477,Aparelho muito bom só a bateria que poderia se de 6000 ma.
478,"Produto ok, tudo certinho, o telefone é muito bom."
479,"Ótimo celular, boa velocidade, muito boas fotos."
480,Ótimo produto sem dúvida compraria novamente.
481,Não gostei muito. Bateria durou menos que meu j7 prime.
482,"Sai de um iphone x, estou gostando muito da velocidade e estabilidade do aparelho. A câmera é muito boa e esse modelo com snapdragon é uma boa pedida para quem gosta de ouvir música, pois ele possui o codec de áudio aptx."
483,"Aparelho excelente, estou muito satisfeito."
484,"Aparelho incrível, recomendo bastante a compra!."
485,Está com defeito no carregador.
486,Um celular a frenre da sua epoca! desaine lindo e enovador.
487,Muito bom superou minhas expectativas perfeito.
488,Muito bom estou satisfeito.
489,Muito bom e um um ótimo produto de qualidade.
490,"Ótimo, excelente, estou muito feliz com meu smartphone, muito bonito ,completo."
491,"Celular excelente, super rápido, câmera muito boa, a bateria dura bem, estou bem satisfeito com a compra."
492,Produto bom gostei.
493,"Muito bom, recomendo o aparelho, comprei para minha sobrinha ela amou."
494,Excelente produto recomendo a todos os clientes ml.
495,Perfeito para mim tamanho perfeito.
496,"Produto de otima qualidade, recomendo."
497,Bom custo-beneficio. Produto de qualidade.
498,"Maravilhoso, atende o que necessita muito bom."
499,Excelente produto ótimo design!!!.
500,Um ótimo celular pra o seu preço.
501,"Ótimo custo x benefício. Tinha um a71 e esse m52 é bem parecido em alguns itens. Mas o processador do m52 é melhor, além do leitor biométrico na lateral (que ficou bem melhor). Um aparelho 5g por r$ 1899, está bem atrativo. Recomendo."
502,"O m52 5g foi uma escolha certeira. Depois de tantas pesquisas baseadas em custo - benefício, esse foi realmente o melhor. Tela 6 7"", bem fino, com imagem muito nítida, inclusive ao sol, pois ele se adapta a luz. Muito rápido em transição de apps, bateria de 5000 ah tem um carregamento satisfatório. Não deixo descarregar por completo. A partir dos 40% deixo até 85%. Consigo ter um aproveitamento bem útil. E com essa tática consigo manter o tempo de vida da bateria por um tempo bem proveitoso. Bom, não sou muito de jogos e passo pouco tempo em redes sociais. Talvez me ajude a ter um rendimento bom. Sua lentes são muito boas. Preciso desbravá-las mais. Mas estou encantado com esse modelo. Saída de fone não possui. Porém, isso não me afetou tanto. Uso fones bluetooth. Mas para quem se utiliza de fones saída p2, existem em mercado adaptadores usb (com dac chip), podendo serem usados de boa. Apesar de não possuir saída estéreo, o som (volume) dele ainda assim é bom. Entrada para dois chips e cartão de memória. Sabendo, de antemão, que para quem usa dois chips terá que abrir mão do cartão de memória. Não há espaço suficiente no slot ou um slot separado. Ja atualizei para o android 12. Enfim, acredito que só por esse momento. Mas sei que tem muito para se descobrir nele. Valeu muito a pena. Arrependimento 0."
503,"Sou suspeita a dizer por gostar muito da performance samsung, acho um aparelho fácil de configurar e manusear. Mas enfim esse modelo escolhi mesmo por opção e custo benefício. Apesar de não ter entrada pra fone não foi algo que reduziu a qualidade. Já que futuramente só existirá fones sem fio. Acho muito melhor e bem prático. Comprei o fone sem fio e funcionou perfeitamente. Por ser um aparelho 5g disponibilizou e muito a atualização dele futura. Sem contar que é 128 gb. Imagem e fotos perfeitas. Ao meu gosto tudo top. Bateria tbm demora. Permanece o dia todo de boa. E carrega super rápido. Sem contar a tela que é de ótimo tamanho pra visualizar. Enfim. Satisfeitíssima com meu novo aparelho."
504,"O smartphone é fantástico. Bem que o leitor biométrico poderia ser integrado com a tela. Mas fora isso. De tão maravilhoso que ele é não dá nem vontade de manusear ele. Para não estragar. Brincadeiras a parte. Só uma ressalva. Se for carregar ele, desliga o smartphone. Assim a vida útil dele durará muito mais. E de hipótese alguma, não manuseia ele com ele na tomada. !!! em questão com a compatibilidade com o dji mini 2. Mavic pro 1 - 2 e 3. Sim ele é totalmente compatível. Show de bola. E com os apk de banco. Sim totalmente compatível também. Só faltou um s-pen. Estou usando uma que é recarregável, e que é compatível com android. O smartphone é compatível com 5g tanto em wi-fi quanto na rede rede das operadoras. Ele só não tem a saí p2. E na caixa só vem o carregador, cabo usb-c, chave de acesso a chip de telefone. E manuais. Então é isso. Ele sim. Filma em 4k 30fps e fullhd 60fps e tem estabilizador de imagem. As vezes quando está filmando. Ele esquenta um pouco. Mas nada que o atrapalhe ou venha danificar. Smartphone. Perfeito o smartphone. Nota 1000."
505,"Um excelente smartphone, desempenho e câmera são excepcionais e a bateria de 5. 000mah permite o uso moderado do aparelho durante o dia inteiro e ainda chegar a noite com uns 70-60% claro que usando wifi ou rede de dados e deixando bluetooth desativado. Acompanhou um carregador o que me deixou feliz visto que a moda dos fabricantes agora é vender celular sem carregador só pra lucrar mais vendendo carregador separado. O único ponto negativo ao meu ver é que mesmo não possuindo entrada p2 pra fone mas poderia acompanhar fone com conexão micro usb-c ou ao menos um adaptador de usb-c pra p2 e assim poder usar fone que já tenho em casa, vou ter que depois comprar um fone bluetooth. Que um de boa qualidade não sai por menos de 400 reais."
506,"O celular é muito bom, só não dou 5 estrelas porque acho que a bateria não dura tanto, além do que demora muito para carregar, o que comprei é preto, os botões da lateral tb são pretos, poderiam ter colocado prata para poder ficar mais fácil a visualização, isso me incomoda um pouco, a qualidade da câmera é ótima o da filmagem também, consegui comprar esse aparelho por 1546 reais, veio perfeito, e me satisfez no quesito fotos, por ser 4g, pela memória ram de 6 e 128 gb de memória, por ser um celular intermediário intermediário , pelo preço está otimo."
