,comment
338,"Muito bom, aumentou minha produtovidade e a cor é linda."
339,Apesar do preço alto é um excelente produto. Tamanho ideal para mulheres.
340,Bom.
341,Excelente recomendo.
342,Ola boa tarde amei o mouse era igual que estava na foto muito obrigado.
343,Era o q eu esperava do produto. Meu neto adorou.
344,"Ótimo mouse, só gostaria de um botão pra desligar as luses."
345,"Muito bom, um ótimo custo benefício e bem ergonômico, é confortável até para quem tem mãos grandes."
346,"Mouse bom, custo beneficio aceitavel, atende as necessidades pelo preço."
347,"Produto muito bom, a mim me agradou muito. Emprestei ao meu primo que sempre reclamava do mouse dele atrapalhar suas gameplays de lol e ele disse que fez muita diferença. Eu me contentei mas nao tenho muitas referencias de mouse pra me basear, porém gostei muito. Gosto das cores alternando, sao muito bonitas."
348,"Mouse lindo, igual da foto superou expectativas, recomendo é de ótimo custo benefício, compraria d novo!!!."
349,"Não consegui acostumar no game, porém e bem bonito para o setup."
350,"Muito bom!! acostumei com ele bem rápido,venci em muitos jogos com ele , nota 10."
351,"Produto excelente para qualquer trabalho ou até mesmo para jogos, super indico."
352,"Produto excelente!! faz oque é prometido, seu led fica visivel e bonito, tanto no ""claro"" e no escuro. Dpi é excelente e recomendo utilizar com um mousepad para melhor experencia."
353,"Muito bommmmmm! leve, confortável e é ótimo para dar pentakillllll kkkkkk até pq, a sensibilidade é ótimaaaaaaaaaaaaaaaaaaaaaa!."
354,"Ótimo produto! além de ser muito bonito e chamativo ele é bem preciso para tarefas de edição de imagem, para jogos ele é bem aceitável com uma boa resposta para quem busca qualidade e economia! recomendo!."
355,Produto ótimo meus parabéns chego até antes muito ótimo amei joga com ele muito perfeito.
356,"Muito bonito, e de bom encaixe na mão. Boa sensibilidade e precisão."
357,"Mouse excelente, com uma sensibilidade boa. O fio é grosso e de boa qualidade, além do mouse ser muito bonito."
358,"Produto muito bom, estou adorando. Supre fácil as necessidades, designer bonito e moderno! valeu mesmo."
359,"Muito bonito e o cabo parece muito resistente, td direitinho adorei!!."
360,"Muito bom, clique suave, peso agradável, qualidade excelente, se puder compre."
361,"Achei excelente, super durável , o rgb super funciona."
362,"Funciona, porem o produto tem caracteristicas de ser usado."
363,"Era oque eu esperava,muito bom mesmo."
364,"Muito bom o mouse, bem ""dá hora"" e com boa pegada."
365,"Muito bom, além de preciso e bonito."
366,"Produto além de ser bonito, cumpre com sua função."
367,Excelente produto! custo e beneficio.
368,Ótimo!! muito confortável e bom pra jogar.
369,Muito bom. Tudo conforme anunciado.
370,Excelente! bastante anatômico.
371,Muito legal! meu filho gostou muito.
372,Muito bom podem comprar sem dúvidas.
373,"Muito bom, cumpre o que promete."
374,Meus filhos gostaram muito. Usam todos os dias.
375,Muito bom! excelente qualidade !.
376,"Excelente , foi ótimo ter comprado."
377,Muito top. Confortável e bonito. Nem acredito que paguei barato.
378,Produto excelente. Funcionando perfeitamente.
379,É muito bonito com. Todas suas cores.
380,"Muito bom amigo, meus parabéns."
381,Muito bom meu filho ficou satisfeito.
382,"Muito show, faltou controle das luzes!."
383,O produto é muito bom estou adorando.
384,"Muito bom, produto de qualidade!."
385,"Otimo produto, com design lindo."
386,Produto lindo muito bom minha filha adoro.
387,"As cores são maravilhosas, ótimo design, muito leve."
388,Mouse de excelente qualidade e muito bonito.
389,Ótimo produto! atendeu perfeitamente minhas expectativas.
390,Pelo preço ele atende as necessidades essências.
391,Muito bom cumprir o que promete.
392,Comecei a usar. Seu funcionamento é perfeito.
393,Produto funcional e cumpre o objetivo.
394,"Muito bonito como na foto, as cores são muito intensas."
395,Ja parou de funcionar. Acende mas não funcionar.
396,"Melhor mouse já adquirido, precisão e agilidade melhoro muito com esse mouse, tenho mãos grandes e a pegada foi feita pra mim kkkk, se seu objetivo é jogar entro outros e fps, deve comprar e não pensar no preço pois ira te agradar por um bom tempo!!!."
397,Ótimo mouse recomendo muito.
398,"Muito bom, pra jogo pra tudo excelente mouse."
399,"Produto excelente, de otima qualidade e de certa forma até superior a versão anterior. (fora que tem rgb e todo mundo sabe que rgb da skill/fps)."
400,Produlto muito bom recomendo este produlto.
401,Ótimo. Muito além das espectativas.
402,"Muito bom , meu filho aprovou , excelente para jogos."
403,"Muito bom, só me arrependo de não ter pego a versão sem fio."
404,Produto satisfez todos requisitos top. Recomendo.
405,"Ótimo e de boa qualidade, recomendo a que queira um mouser."
406,"Top demais o mouse, pode ir sem medo. Dei de presente e a pessoa adorou também."
407,"Ótimo produto, sensor excelente, recomendo."
408,Excelente produto. O controle do fps é muito útil. Não curti muito a pegada do mouse. Mas a qualidade é excelente.
409,"Muito bom, custo benefício excelente. Recomendo."
410,"Excelente mouse para jogar, um dos melhores do mercado!!!."
411,Melhor mouse que tive na vida!!! chega de sofrimento vale cada centavo.
412,"Excelente produto, recomendo a todos."
413,"Pra quem está em dúvida se vai ajudar na tendinite, compre, dá uma melhora extraordinária, ainda mais quando se usa o pc pra trabalhar."
414,"Excelente ergonomia, ótimo mouse."
415,"Produto lindo, e muito confortável o uso."
416,"Quem usa esse mouse ergonômico nunca mais vai querer outro. Ele é muito confortável no pegar, desliza muito levemente, o clique é zero barulho e esforço além do rosa ser uma cor linda! vale todo o investimento se você precisa de um mouse melhor e mais confortável, certamente aumenta a produtividade e diminui os desconfortos musculares. Super recomendo!."
417,O produto é muito bom. Bem macio e silencioso.
418,"Facil manuseio, otima qualidade e agradável no uso."
419,"Amei o produto! ele é grande, mas cumpre o que promete. A dor que tinha na mão passou!! recomendo!!!."
420,"Bom se você tem a mão pequena, um saco que tem pilha e não bateria recarregável. Não é a mesma tecnologia do mx vertical."
421,"O mercado livre me traiu, disse que eu tinha até 17 de abril de 2023 para devolver gratuitamente, mas não sustentou a palavrra e estou impedido de devolver. Política de trairagem da plataforma mentirosa e enganosa. Nota zero pra vocês, ml."
422,"Comprei 2 e não me arrependo, custo beneficio e com autonomia de bateria excelente."
423,"Muito bom, me arrependi de ter pego na cor azul, mas fora isso o mouse é uma delicia, um pouco pequeno do q eu estou acostumado usar mais já me adaptei a ele, bateria até o momento não acabou, sendo 250h de duração!."
424,"Excelente mouse. A bateria (pilha) dura muito tempo (meses). É o segundo que tenho. O logo ""g"" some com o tempo, mas não considero ponto negativo."
425,Ótimo produto.
426,"O produto em si é perfeito. Mas achei escorregadio pra jogar fps. Uso a pegada craw, e o dedo desliza parece."
427,"Mauser top caro , porém muito bom tem como criar a propria dpi."
428,"Produto superando as expectativas, sensacional!."
429,"Simplesmente incrível! possuo uma pegada finger, ele se ajustou bem a minha mão. Algumas pessoas podem achar ele um pouco pesado, principalmente por conta da pilha, mas achei tranquilo. Além disso, os botões possuem um bom clique, sem folgas."
430,Mouse muito confortável. O click dele é delicioso. Valeu o preço.
431,"Esse mouse é muito bom. A única coisa que me incomodou foram os barulhos do clique, de resto eu poderia dizer que é o melhor mouse que eu já tive."
432,Bom mouse.
433,Simplesmente o melhor mouse gamer sem fio com o melhor preço do mercado até agora.
434,A marca nunca me decepcionou. Um excelente produto.
435,"Mouse do cara*** eu usava um redragon cobra antes, mas logitech é logitech por**."
436,"Já conhecia o produto, é o meu segundo, recomendo pra gosta de jogar e não quer gastar muito com mouse sem fio."
437,"Dei de presente e ele amou, quem gosta de mapa mundi e quer deixar o escritorio bonito e confortavel vale a pena o investimento eu amei."
438,"Excelente mouse, um dos melhores mouses que tem no mercado."
439,"Não tem delay em jogos de fps, recomendo mundo para quem gosta do estilo de jogo."
440,"Melhor custo benefício do mercado!. Bem construído, boa pegada, confortável, leve e uma única pilha dura meses!. Se você gosta de jogar fps casualmente como eu, esse é a melhor opção e sem custar muito. Recomendo demais!."
441,"Excelente produto, recomendo par quem queira um equipamento de qualidade e com um preço acessível."
442,Melhor mouse gamer sem fio que eu já tive. Super recomendo!.
443,"Produto maravilhoso, atendeu às expectativas que eu tinha."
444,Ótimo produto recomendável. Muito bom.
445,"Muito bom, superou minhas expectativas. Exelente produto."
446,Produto muito bom. Super recomendo.
447,Ótimo mise. Recomendo fazer mods para diminuir peso.
448,"Muito bom, bonito e confortável."
449,"Funciona muito bem, tem peso e tamanho excelentes pelo preço e proposta."
450,Muito bom. Simples e eficiente. Resolve o seu problema de mouse sem frescura.
451,Ótimo produto. Recomendo a todos.
452,"Poderia ser um pouco mais leve, mas o mouse é mt bom!."
453,"Excelente mouse,com um bom custo benefício e cores bem legais, diferente do normal, bastante preciso e de longa bateria, recomendo."
454,Otimo perfeito pra jogos. Vale a pena comprar.
455,"Muito bonito e prático, espero venda muito!."
456,Um dos melhores mouses q ja usei sem fio.
457,"Excelente custo beneficio, recomendo."
458,"Excelent mouse. Quase não troco a pilha, sensor muito bom pra jogos, etc."
459,Muito bom! excelente! atende todas as espectativas!.
460,"Nem consegui usar, me mandaram um mouse, sem fio, mas, não mandara o usb receptor. Como opinar sobre esse produto? portanto, quem comprar que fique esperto, pois, mandam o pedido de forma incompleta. Não serve pra nada. Vou jogar fora."
461,Ótimo mouse gostamos. E pessoal quando comprar verifica direitinho pq o receptor vem sim está dentro do mouse.
462,"Hoje, dia 27/09/2022, segundo dia de uso do mouse e ele quebrou o scroll/roda de rolagem do mouse. E eu nunca tive esse tipo de problema com o mouse, inclusive tenho outros da marca. O mouse é simplesmente ruim."
463,"Depois de 2 meses de uso ,o mesmo parou de funcionar. Sei que com um tempo pode acontecer mais não com 2 messes. Não comprem."
464,"Com menos de um mês já apresentou problemas. Infelizmente não tenho mais a caixa do produto, senão solicitaria a troca. Tive que comprar outro de emergência, pois me deixou na mão."
465,"Ele é muito grande e os botões são duros, já tive outro na mesma marca que era muito melhor."
466,Achei que a pilha acaba muito rápido devia ter as devia ter as funções e a pilha.
467,"Não durou 1 dia, comprei e no outro dia ele ja parou de funcionar, fora que não tem botão de desligar."
468,"Pior do mundo. Tecla de maquina de escrever é mais macia que desse mouse. Muito, muito ruim. Duro."
469,"A estrutura dele é boa, mas não é nenhum pouco ergonômico. Muito baixo e ruim de fazer os cliques."
470,Produto péssimo!. Quebrou no segundo dia de uso. Eu o estava usando e do nada ele parou. Dinheiro jogado no lixo.
471,"Não gostamos, todos as unidades que comprei, com menos de um mês de uso, apresentaram problema. Estão todos encostados sem uso."
472,Olha estava ótimo até ontem por incrível que pareça hoje não quer funcionar.
473,Ótimo.
474,"Não é anatômico, meu pulso sempre fica dolorido após usar ele, tem um formato muito estranho, parece que não encaixa na mão por isso é desconfortável."
475,Estou um pouco arrependida de ter feito essa compra. O consumo de pilha é super alto.
476,Excelentes.
477,Tudo ok.
478,"Excelente, recomendo."
