,comment
312,"É um bom negócio para quem não exige muito de um celular. Somente uso para trabalho, portanto tenho poucos aplicativos instalados e o aparelho sempre os abre rapidamente. No meu caso, a bateria tem durado quase três dias pra chegar em 15% de carga."
313,"Produto maravilhoso, atendeu as minhas expectativas, compro e recomendo."
314,"Olá. O produto tem garantia? em menos de 6 meses o aparelho está muito lento, travando e o botão de liga e desliga apresenta defeito."
315,"Excelente compra, meu sobrinho amou o celular."
316,Atendeu as minhas necessidades.
317,"Celular xiaomi, azul, muito bom. O valor é baixo pelo produto apresentado."
318,"Produto bom, meu filho adorou! alcançou as expectativas."
319,"Muito bom compraria de novo , dei de presente."
320,"Bom produto, só não foi o que pensei."
321,Muito. Bom aparelho maravilhoso gostei muito.
322,"Eu tenho um redmi 7a que é muito bom, e esse também não fica para trás!."
323,Muito bom o smartphone. Atendeu bem minhas expectativas e um otimo custo beneficio.
324,"Ótimo produto de qualidade, recomendo."
325,Ótimo muito bom estou usando e gostando muito do produto.
326,"Muito bom,pena n vim com a biometria ,e sem o fone,tive dificuldades para achar a película."
327,Xiaomi 16 gb azul 1 gb ram ótimo produto.
328,"Da pro gasto, não é tão rapido!."
329,Muito bom correspondeu as minhas expectativas.
330,Produto bom gostei d+ recomendo.
331,"Ótimo, excelente, e o valor se encaixou noeu orçamento."
332,"Ótimo custo benefício! embora tenha um processador não muito poderoso e apenas 1gb de ram, ele se vira muito bem graças ao sistema operacional leve. Não me deixou na mão."
333,"Quando eu faço ligação,o volume é muito baixo,porque?."
334,"Bom custo/benefício, eu recomendo!."
335,Ótimo custo benefício. Recomendo.
336,"Um produto muito bom, nao trava e a bateria bastante resistente."
337,Muito legal o produto gostei valeu apenas.
338,Muito bom me surpriendeu gostei.
339,Olha eu comprei este produto gostei e recomendo aos que tiverem interesse.
340,"Comprei pra minha filha, ela amou. A bateria duradoura."
341,"Muito bom , é rápido recomendo."
342,Excelente aparelho. Fiquei muito satisfeito.
343,"Muito bom, tô satisfeito, custo benefício."
344,"Excelente, superou minhas expectativas."
345,"Produto excelente muito bom, comprarei sempre."
346,"Produto com um bom custo beneficio, não é dos mais rápidos, mas pelo preço dele, acaba compensando."
347,"Para telefonar, ver vídeos, e navegar em mideas sociais funciona muito bem, cumpre o que promete com maestria."
348,"Excelente e facil manuseio, moderno."
349,Ótimo. Fácil de usar. Câmera é boa. Meu filho amou!.
350,Produto muito bom de ótima qualidade. Recomendo a todos.
351,"Bom produto, dentro do que eu esperava."
352,Para quem busca um celular básico esse é o melhor do mercado.
353,Aparelho excelente com ótimo custo -benefício. Recomendo.
354,"Ótimo, muito bom, gostei muito dele."
355,"Muito bom,adorei recomendo a todos que queiram um celular muito bom."
356,Bom cumpre o anunciado e é um bom celular para o custo benefício. Gostei.
357,"Comprei para presentear um priminho e ele está curtindo muito, jogando o dia todo sendo assim creio que o produto é muito bom, valeu!."
358,Achei bom aparelho estou gostando muito.
359,Muito bom leve e fininho prático gostamos muito.
360,"Produto de ótima qualidade,, muito bom."
361,"Muito bom o produto, de ótima qualidade."
362,Ótimo muito bom mesmo.
363,"Aparelho, muito bom com preço bom para usuários com necessidades medianas."
364,Muito bom. Atendeu perfeitamente as expectativas.
365,"Ok, totalmente satisfeita!!!!!."
366,Excelente produto superou minhas expectativas.
367,"Pelo preço vale a pena, comparando com outros celulares de valor semelhante."
368,"Excelente custo benefício,atendeu minhas expectativas."
369,Muito bom dentro das expectativas.
370,Produto bom e bonito bom desempenho.
371,"Excelente, o produto é muito prático."
372,Bom o aparelho atendeu as minhas espequitativas.
373,Muito bom para o que ele foi produzido!.
374,Muito bom ???? estou amando. ??????????????.
375,"Produto ótimo,atendendo as expectativas. Excelente custo benefício."
376,"Muito bom! a câmera razoável. O mais, atende a todas as minhas expectativas."
377,"Superou minhas expectativas, para as minhas atividades diárias, está perfeito."
378,Gostei muito do produto ele atendeu as minhas expectativas excelente.
379,"Produto muito bom, recomendo com certeza."
380,Bom aparelho para uso moderado.
381,"Cheguei rápido, bom celular!! adorei."
382,"Aparelho bacana e bonito , as fotos saem em otima resolucao, pra quem quer um aparelho simples e com um valor justo, vale a pena."
383,"Estou usando o produto há alguns dias, ele é simplesmente incrível, eu tinha um iphone 12 e a única coisa que achei diferente foi a câmera mas fora isso sinto que o desempenho é igual ou até um pouco melhor, superou bastante minhas expectativas, ele é incrível em todos os aspectos tela de 120 hz, bateria de 5000 mah dura um dia e meio ou até mais, o aparelho veio perfeitamente bem, com um carregador turbo, película, capa e um fone. O único ponto negativo foi que ele veio com um bug no áudio que estava funcionando só em ligações mas que foi resolvido rapidamente de forma interna, estou mega satisfeito com o novo aparelho muito obrigado. 😁."
384,"Smartphone excelente. Rápido, som incríveis e tela que só existe em celulares top de linha."
385,Um ótimo celular em todos os aspectos estou muito satisfeito.
386,Até agora cumpriu oq prometeu.
387,Muito caro e muito fraco. Não vale o preço. Câmera a noite orrivel. Pelo preço era pra ser melhor. Tenho um poco x3 nfc e valeu muito apena.
388,"Ótimo celular, recomendo."
389,Eu achei maravilhoso.
390,"Único ponto fraco é a câmera, o resto é muito bom, inclusive é um ótimo celular para jogos, comprei na versão de 6 de ram e roda muito liso jogos bem pesados."
391,Ótimo perfeito.
392,Comprei o poco x5 de 6 de ram e simplesmente é sensacional!! comprei para jogar cod mobile 😉 e é demais!.
393,A câmera frontal é horripilante.
394,Um excelente produto vale muito a pena super recomendo.
395,Celular sensacional qualidade da tela espetacular valeu cada centavo 👏🏻👏🏻👏🏻.
396,Excelente.
397,"Excelente produto ,estou muito satisfeito nota 10."
398,"Muito bom pelo custo benefício, funciona o 5g, e nfc perfeito."
399,Pela proposta da xiaumi pensei que o celular fosse melhor. É um intermediário mais para básico.
400,De excelente qualidade correspondeu todas as minhas expectativas.
401,"Muito bom. Só tem problema as vezes para escutar os áudios no whatsapp, mas nada que atrapalhe o uso. Gostei."
402,Lindo leve amei ❤️🥰.
403,"Muito bom, gostei muito recomendo vou ate comprar um pra minha esposa, mas quando eu terminar de pagar o que comprei, rsrss."
404,Ótimo aparelho com funções bem modernas. Agora é aguardar para ver.
405,Teve alguns probleminhas tipo quando eu escuto o áudio ai ele escurece a tela ela para o áudio.
406,Bateria dura menos que eu esperava. Desbloqueio por digital um pouco lento. Som baixo.
407,Excelente produto muito bom! recomendo a todos!.
408,"É um bom celular,me atende bem."
409,Produto muito bom. Eu recomendo.
410,Gostei do aparelho parece ser bem resistente e bateria boa.
411,Recomendo aparelho para usos diários e jogos!.
412,Bom dia maravilha gostei mut.
413,Já tinha um comprei mais dois um para cada filha.
414,"Excelente celular, ultra rápido, excelente pra games pesados."
415,Muito bom do meu jeito.
416,Muito bom! produto de excelente qualidade!.
417,Amei o celular poco m5 recomendo.
418,"Bonito, preço excelente, rápido, bateria durável,ótimo aparelho."
419,Bom.
420,"Minha amiga pediu pra encomendar pra ela,está gostando muito."
421,Ótimo produto.
422,"Que celular bom viu. Podem comprar tranquilos, comprei pro meu filho e já tá lotado de jogos pesados e todos rodando perfeitamente."
423,"Eu já tinha um aparelho xiaomi redmi 8 e por isso optei em adquirir outro mais moderno, mas não correspondeu a expectativa. O alto falante é muuuito fraco, precisa deixar no máximo pra ficar audível mesmo em local sem barulhos, o sinal da internet é bom mas some totalmente em local de boa recepção e demora pra voltar, quando volta cerca de 20 minutos após fica perfeito. Processador é mais lento que o redmi 8. Ou seja, é bom, porém perde pra versão anterior."
424,Bom.
425,"Comprei para minha enteada , ela amou, eu sou suspeita lara falar ,porque a anos só compro xiaomi , atende todas minhas expectativas e o custo benefício é ótimo."
426,Muito bom gostei muito.
427,Muito bom!.
428,"Bem meu sobrinho gostou do produto porém ele, achou que aqualide da câmera era melhor, mais está satisfeito com a compra até o momento."
429,Muito bom aparelho carregar rapidinho e é ótimo.
430,Ótimo produto estou muito satisfeito.
431,"Depois de 60 dias da compra o celular apresentou problemas, acionei a loja, que se negou a ajudar mesmo estando dentro da garantia de 90 dias. Não recomendo."
432,"Boa tarde. O celular é lindo. Mas tem vários contra: 1- a bateria do celular dura só um dia, acaba muito rápido não sei se por causa que é 5g. Só coloquei o chip e instalei o instagram, e algumas fotos. Deixo ele em casa por que tenho outro. 2- o celular esquenta muito muito muito, mesmo sem uso ou usando. Só comprei por causa da memória de 128g e também por de 5g da minha internet. Mas não recomendaria. Apesar que tem boa fama. Mas também tem muitas reclamações. Se tivesse como eu devolveria. Não vou ficar com um celuar que não estou satisfeita. Nao recomendo."
433,Muito bonito o celular a câmera tira foto com excelente qualidade o mais com o tempo de uso saberemos a qualidade de funcionamento mas para começo está perfeito uma pena que vem sem a chave do chip e sem fone de ouvido mas recomendo pela qualidade do aparelho.
434,"Vale a pena o custo-benefício. O celular é bem legal, nada a reclamar. Vi pessoas falando que a bateria acabava rápido. Se vc joga e assiste vídeo o dia inteiro, realmente, no fim do dia vai estar sem bateria. Pra mim, que não tenho essa prática, no dia seguinte ainda estou com trinta por cento de bateria. Vem com capinha de boa qualidade e com uma película já na tela, o que achei ótimo!. O carregador é potente, carrega rápido. A câmera também é ótima e tem flash na frontal."
435,"Produto é bom porém deixarei algumas observações. Como o aparelho é novo desconsiderei os primeiros dias de uso da bateria. Uma bateria de 5. 000 ma não durou tanto quanto eu esperava. Estou pensando na possibilidade de devolução do produto. Tenho um outro aparelho com mais de 2 anos de uso que a bateria está durando mais do que ele. E outra observação seria referente aos acessórios, não vem fone de ouvido e nem a chave de abertura onde da acesso ao chip. Minha maior insatisfação foi com a duração da bateria."
436,Já estou utilizando há 1 mês e o celular é excelente. Atendeu totalmente minhas expectativas.
437,"Muito bom!! ótimo custo benefício. Prova que um celular, para ter recursos e tecnologia não precisa custar o preço de um anel de diamante !!."
438,"Péssimo. Não comprem, com 3 meses parou de funcionar. Joguei dinheiro fora."
439,Excelente o celular top atendeu todas as expectativas alem do custo beneficio recomendo.
440,O celular está apresentando vários problemas e não obtive resposta após minha reclama.
441,"O produto em si o telefone é bom bem rápido, mas a bateria que não dura o tempo que foi divulgado na hora da compra, só isso que mim deixou decepcionada."
442,"Comprei para meu esposo, ele está satisfeito, ainda aprendendo porque é totalmente diferente do que ele tinha, até agora só elogios."
443,"Celular muito bom. Rápido, bastante memória. Bateria dura muito."
